batch_id,factory_name,city,waste_type,material_category,quantity_kg,contaminants,pH,COD_mg_L,BOD_mg_L,TDS_mg_L,turbidity_NTU,conductivity_uS_cm,dye_concentration_ppm,sludge_percentage,temperature_C,recyclability_score,recovery_feasibility_score,profitability_score,predicted_roi_percent,estimated_market_value_inr,recommended_product,recommended_buyer,upload_date
RW-10602,Washington Ltd,Jaipur,Synthetic Fiber Residue,Organic,2548.32,Low Contamination,8.51,280.49,193.65,1931.68,85.34,981.39,48.25,58.12,27.11,57.38,43.45,25.6,39.07,86926.49,Eco Packaging,RenewLoop Manufacturing,2026-04-11
RW-10603,Hernandez LLC,Coimbatore,Sludge,Polymer,3120.82,Heavy Metals,8.75,549.51,166.51,4082.49,242.95,1565.96,90.31,5.65,38.69,33.18,34.22,41.59,10.51,265032.34,Industrial Pigments,UrbanEco Materials,2026-03-01
RW-10604,"Bradford, Carroll and Erickson",Tiruppur,Textile Dye Waste,Chemical,4995.61,Heavy Metals,8.64,479.27,23.64,4939.92,123.38,1064.43,182.43,30.47,23.91,96.93,101.59,78.82,26.28,138481.99,Eco Bricks,GreenBuild Industries,2026-01-01
RW-10605,Baker-Davis,Ludhiana,Industrial Wastewater,Mixed,528.92,Low Contamination,6.82,233.84,106.18,4101.41,239.01,867.08,34.0,24.45,36.68,58.1,41.53,62.1,24.38,50709.59,Acoustic Panels,GreenBuild Industries,2026-03-05
RW-10606,Wilson LLC,Mumbai,Polyester Fiber Scrap,Polymer,730.95,Oil Residue,6.61,529.2,224.88,1668.55,246.67,880.96,86.97,49.84,31.26,43.31,45.19,80.17,26.7,147047.79,Acoustic Panels,EcoPack Solutions,2026-02-28
RW-10607,Patterson-Campbell,Surat,Industrial Wastewater,Organic,2282.63,Sulfide,5.52,206.76,384.71,3673.19,131.91,1508.08,140.08,55.83,38.95,41.2,43.79,25.91,22.99,76164.99,Eco Bricks,CircularTex Pvt Ltd,2025-04-21
RW-10608,Morris-Medina,Ludhiana,Textile Dye Waste,Mixed,1127.66,Low Contamination,7.6,878.71,112.86,2404.42,72.12,3037.74,33.66,5.75,32.03,24.1,21.2,64.44,17.25,39999.48,Eco Packaging,EcoPack Solutions,2025-07-28
RW-10609,"Turner, Smith and Young",Ahmedabad,Mixed Textile Waste,Polymer,4679.07,Organic Contaminants,8.25,333.46,392.68,916.29,202.05,921.47,125.61,18.81,46.44,20.59,16.19,78.05,32.71,156186.82,Industrial Pigments,GreenBuild Industries,2025-02-07
RW-10610,Reynolds and Sons,Mumbai,Polyester Fiber Scrap,Organic,916.53,Chromium,4.64,534.83,22.39,1018.88,297.6,2357.24,96.51,46.98,24.01,48.43,35.68,33.31,7.24,456543.43,Eco Bricks,EcoPack Solutions,2024-11-22
RW-10611,King-Cameron,Ludhiana,Chemical Effluent,Mixed,1744.43,High TDS,4.83,870.05,163.48,2382.09,11.89,1396.69,15.5,49.26,36.8,59.9,47.91,88.01,5.51,350261.42,Eco Bricks,SustainFab Industries,2024-11-01
RW-10612,Campbell-Watts,Mumbai,Chemical Effluent,Organic,4674.11,Chromium,5.52,180.36,70.41,1865.87,44.04,2747.43,123.38,17.71,42.38,52.55,44.28,29.16,44.88,322740.43,Acoustic Panels,CircularTex Pvt Ltd,2025-06-05
RW-10613,"Hall, Chavez and King",Ahmedabad,Sludge,Polymer,3774.54,Low Contamination,6.68,745.54,304.52,4474.45,138.77,789.12,146.69,4.63,38.71,45.0,48.41,32.02,42.92,18887.29,Industrial Pigments,RenewLoop Manufacturing,2026-04-28
RW-10614,"Smith, Johnson and Gilbert",Kanpur,Cotton Wastewater,Chemical,1991.11,Color Pigments,7.7,794.39,131.0,1002.74,221.8,695.74,65.03,3.08,33.73,96.27,94.76,27.36,48.33,176629.66,Recycled Fiber Sheets,UrbanEco Materials,2025-12-06
RW-10615,Vargas-Sullivan,Ludhiana,Industrial Wastewater,Mixed,2116.21,Color Pigments,5.71,806.39,196.4,873.27,122.3,3158.73,114.68,17.71,45.19,62.59,67.46,74.34,22.66,33278.53,Insulation Boards,RenewLoop Manufacturing,2025-04-11
RW-10616,Fernandez PLC,Ludhiana,Sludge,Textile,3999.66,Chromium,7.94,275.38,160.43,1278.74,201.18,3130.41,12.07,14.55,54.22,57.44,52.77,65.9,19.27,116244.68,Industrial Pigments,EcoPack Solutions,2025-03-29
RW-10617,"Butler, Hernandez and Ramos",Ahmedabad,Synthetic Fiber Residue,Chemical,4260.58,Heavy Metals,5.68,281.88,381.44,4477.52,178.25,2395.37,111.15,16.0,45.93,36.71,32.35,24.36,47.86,365482.94,Insulation Boards,RenewLoop Manufacturing,2024-11-18
RW-10618,"King, Tran and Garcia",Jaipur,Industrial Wastewater,Mixed,4335.32,Lead,6.56,81.69,47.28,1897.51,168.56,838.18,81.04,10.61,49.01,21.78,22.54,90.94,27.63,207982.66,Acoustic Panels,CircularTex Pvt Ltd,2026-01-12
RW-10619,Munoz-Stevens,Tiruppur,Mixed Textile Waste,Organic,3363.68,Low Contamination,7.39,356.76,99.66,1740.28,95.91,1923.09,68.13,8.48,32.62,32.21,35.11,84.74,13.18,389484.07,Acoustic Panels,RenewLoop Manufacturing,2026-03-19
RW-10620,Bradford-Hess,Mumbai,Fabric Scraps,Organic,3176.1,Microplastics,7.63,419.88,265.27,1654.76,72.55,1651.17,43.75,54.82,33.73,37.53,26.49,46.47,50.68,250937.32,Acoustic Panels,GreenBuild Industries,2025-12-15
RW-10621,Anderson Inc,Surat,Chemical Effluent,Textile,2532.43,Color Pigments,5.31,331.58,145.01,3460.03,14.71,2500.84,113.28,30.17,29.21,39.5,28.52,38.68,57.13,56034.06,Insulation Boards,SustainFab Industries,2024-11-27
RW-10622,Phillips and Sons,Tiruppur,Sludge,Chemical,1742.5,Oil Residue,4.62,497.83,190.53,4715.66,23.41,184.03,6.46,31.42,36.8,48.61,52.98,55.76,13.86,354030.86,Industrial Pigments,UrbanEco Materials,2025-02-27
RW-10623,"Scott, Rodriguez and Davis",Kanpur,Mixed Textile Waste,Textile,4460.83,Sulfide,5.95,688.33,181.78,4017.12,149.25,153.98,28.82,14.72,50.16,47.1,39.53,24.66,55.24,499747.58,Eco Packaging,UrbanEco Materials,2024-09-08
RW-10624,"Duran, Smith and Fuentes",Tiruppur,Dye Residue,Polymer,1967.88,Color Pigments,8.65,450.36,130.17,4836.69,246.38,730.49,8.52,56.03,31.67,50.73,46.33,78.99,9.42,258250.02,Industrial Pigments,RenewLoop Manufacturing,2024-07-06
RW-10625,Wilson Ltd,Ludhiana,Fabric Scraps,Chemical,1260.04,Lead,6.64,853.96,238.43,976.55,213.7,3676.97,139.96,42.35,25.94,62.47,62.72,25.29,10.07,241690.19,Recycled Fiber Sheets,SustainFab Industries,2024-12-29
RW-10626,"Morales, Ross and Thomas",Mumbai,Textile Dye Waste,Chemical,3865.81,Chromium,5.14,143.36,135.13,3204.0,162.47,411.82,196.95,42.3,30.07,48.2,53.0,87.13,55.49,149232.73,Eco Bricks,GreenBuild Industries,2025-06-29
RW-10627,"Hunt, Rodriguez and Perkins",Tiruppur,Textile Dye Waste,Organic,4331.05,Oil Residue,7.11,786.17,333.1,2582.61,296.52,2394.51,82.85,31.95,32.68,90.15,88.94,40.08,28.24,325461.4,Industrial Pigments,CircularTex Pvt Ltd,2024-05-16
RW-10628,"Harding, Vargas and Mann",Kanpur,Cotton Wastewater,Textile,324.31,Lead,8.99,212.21,214.81,2273.71,155.91,1862.91,37.38,57.71,33.41,23.13,17.23,57.79,38.42,452155.02,Eco Bricks,UrbanEco Materials,2024-10-05
RW-10629,"Robles, Hudson and Mcdonald",Tiruppur,Industrial Wastewater,Chemical,2536.88,Sulfide,7.85,511.28,377.18,291.54,104.03,540.4,168.36,37.97,30.85,90.08,74.57,59.99,57.99,487567.18,Acoustic Panels,RenewLoop Manufacturing,2025-08-10
RW-10630,"Waller, Bowers and Mckee",Ahmedabad,Sludge,Polymer,1548.32,Low Contamination,7.68,658.56,362.75,4976.19,214.83,3116.15,55.54,49.57,44.6,51.47,42.8,27.44,28.75,36038.96,Industrial Pigments,EcoPack Solutions,2024-07-16
RW-10631,Ortega and Sons,Ludhiana,Sludge,Mixed,2220.16,High TDS,5.44,565.57,17.87,1031.62,232.58,2839.95,108.5,53.27,35.78,52.52,47.18,42.0,27.68,322805.95,Eco Bricks,GreenBuild Industries,2025-03-24
RW-10632,Alexander-Norris,Ahmedabad,Synthetic Fiber Residue,Mixed,922.92,Low Contamination,8.02,340.11,353.5,2929.18,165.77,494.82,146.1,56.62,37.35,75.95,57.08,58.58,30.72,454238.67,Recycled Fiber Sheets,CircularTex Pvt Ltd,2026-02-28
RW-10633,Smith and Sons,Surat,Dye Residue,Organic,190.4,Color Pigments,7.03,109.14,73.58,4233.28,8.29,419.9,167.45,2.6,37.97,32.59,25.55,49.23,9.09,452910.76,Acoustic Panels,SustainFab Industries,2025-06-17
RW-10634,Jones-Guzman,Kanpur,Sludge,Textile,2481.34,Lead,8.96,421.84,207.49,4840.22,185.53,549.38,195.95,37.12,33.38,93.23,81.68,80.7,21.95,126865.07,Industrial Pigments,GreenBuild Industries,2025-06-21
RW-10635,"Davenport, Williams and Norris",Mumbai,Cotton Wastewater,Mixed,4312.79,Lead,6.97,602.55,133.27,1677.52,189.57,3585.17,89.74,2.36,52.62,23.32,19.08,91.32,36.14,353153.44,Eco Packaging,SustainFab Industries,2025-07-09
RW-10636,Gardner and Sons,Ludhiana,Sludge,Mixed,3552.94,Microplastics,6.69,732.93,151.37,4358.21,223.38,1085.23,86.38,6.04,31.0,95.3,90.55,55.55,9.78,266058.03,Eco Bricks,EcoPack Solutions,2024-10-16
RW-10637,Jones-Acevedo,Jaipur,Chemical Effluent,Organic,815.66,Microplastics,8.83,180.04,372.13,4011.15,214.36,3102.45,91.83,32.49,50.0,39.26,36.02,41.32,14.77,272352.45,Eco Bricks,EcoPack Solutions,2025-07-29
RW-10638,"Leon, Turner and Sanchez",Ludhiana,Fabric Scraps,Mixed,1643.45,High TDS,5.54,741.93,299.84,3775.73,252.3,1286.67,46.19,49.77,37.53,39.12,27.62,63.51,21.82,480908.58,Industrial Pigments,CircularTex Pvt Ltd,2025-07-26
RW-10639,Johnston-Lutz,Tiruppur,Industrial Wastewater,Mixed,3146.22,Sulfide,5.18,138.29,97.14,1665.21,245.57,2094.07,105.77,22.45,48.5,44.54,39.46,81.37,57.64,351861.16,Acoustic Panels,SustainFab Industries,2024-09-09
RW-10640,"Kerr, Willis and Nelson",Jaipur,Fabric Scraps,Organic,3914.24,High TDS,5.67,364.15,34.24,4538.52,200.5,977.9,105.46,58.59,46.93,22.71,22.3,72.13,54.81,416859.64,Insulation Boards,EcoPack Solutions,2025-03-02
RW-10641,"Hahn, Jordan and Mcmahon",Ahmedabad,Textile Dye Waste,Polymer,2801.71,Chromium,7.11,891.27,99.78,2618.06,102.04,3016.41,127.09,15.85,26.39,75.26,60.01,68.78,16.79,79809.55,Eco Packaging,EcoPack Solutions,2024-06-03
RW-10642,Burch Inc,Kanpur,Mixed Textile Waste,Organic,1665.89,Microplastics,6.79,855.82,36.25,3229.56,249.64,2706.24,19.6,42.35,31.67,92.06,84.98,37.95,28.04,194339.63,Acoustic Panels,RenewLoop Manufacturing,2025-11-23
RW-10643,Kelley LLC,Mumbai,Dye Residue,Mixed,762.99,Lead,8.78,572.91,263.0,1406.71,260.35,1375.81,174.51,5.45,46.82,51.17,39.54,55.46,23.86,191840.06,Eco Bricks,RenewLoop Manufacturing,2026-02-18
RW-10644,Scott Group,Ahmedabad,Sludge,Chemical,223.06,Lead,7.39,105.8,353.76,3102.76,268.8,2121.56,170.94,51.14,31.14,55.15,42.1,33.38,35.35,349013.01,Insulation Boards,GreenBuild Industries,2025-02-20
RW-10645,Gamble LLC,Surat,Textile Dye Waste,Organic,4979.22,Organic Contaminants,7.12,858.46,391.44,3987.97,162.14,2979.93,146.5,42.17,36.72,20.29,18.1,92.38,38.36,224178.13,Recycled Fiber Sheets,SustainFab Industries,2025-05-14
RW-10646,Aguirre-Salas,Tiruppur,Synthetic Fiber Residue,Organic,4912.81,Chromium,6.72,303.1,97.94,3372.81,176.49,2675.3,94.12,33.96,30.76,24.7,18.46,70.54,22.13,261328.45,Acoustic Panels,CircularTex Pvt Ltd,2024-12-12
RW-10647,Hicks Group,Mumbai,Industrial Wastewater,Polymer,4609.09,Oil Residue,6.18,274.94,257.95,1295.95,28.83,639.65,89.45,26.58,46.16,55.56,60.41,89.91,20.76,142511.28,Acoustic Panels,UrbanEco Materials,2026-01-21
RW-10648,Green-Barry,Kanpur,Cotton Wastewater,Mixed,2231.46,Sulfide,7.69,182.9,178.23,940.91,155.14,291.76,182.62,27.06,27.88,33.04,26.84,86.45,6.2,322765.99,Eco Bricks,SustainFab Industries,2024-05-19
RW-10649,Hoover-Harper,Jaipur,Dye Residue,Chemical,503.32,Organic Contaminants,5.93,344.43,281.65,2444.32,120.09,502.6,122.48,31.36,36.93,23.83,22.14,84.4,9.6,401201.76,Industrial Pigments,GreenBuild Industries,2025-04-26
RW-10650,Garrett and Sons,Jaipur,Polyester Fiber Scrap,Polymer,1449.04,High TDS,5.12,293.55,347.66,2152.89,230.28,1102.19,71.18,23.11,31.3,26.55,19.65,90.85,48.19,243101.91,Insulation Boards,RenewLoop Manufacturing,2026-04-14
RW-10651,"Martin, May and Phillips",Mumbai,Sludge,Chemical,371.51,Lead,7.62,179.13,324.96,3408.92,160.9,1769.03,57.49,30.41,48.98,52.03,47.11,91.04,56.4,156173.17,Industrial Pigments,GreenBuild Industries,2025-10-01
RW-10652,Howell and Sons,Mumbai,Polyester Fiber Scrap,Textile,426.13,Low Contamination,5.11,722.89,41.84,3174.25,103.74,3583.21,139.5,28.4,37.17,21.07,15.79,93.46,37.7,142604.29,Recycled Fiber Sheets,EcoPack Solutions,2025-03-08
RW-10653,Hall Inc,Surat,Polyester Fiber Scrap,Chemical,2214.34,High TDS,5.45,65.31,102.64,742.07,141.03,767.61,129.29,36.97,25.01,67.22,68.21,22.69,40.16,361097.12,Recycled Fiber Sheets,GreenBuild Industries,2025-09-29
RW-10654,"Donovan, Schmitt and Vang",Ahmedabad,Cotton Wastewater,Polymer,3670.62,Lead,4.65,522.03,296.32,4240.65,235.57,2173.26,160.42,11.69,48.84,92.71,73.33,30.04,10.8,377989.84,Eco Bricks,CircularTex Pvt Ltd,2025-11-23
RW-10655,"Bradley, Peters and Ellis",Ahmedabad,Polyester Fiber Scrap,Textile,4173.28,Chromium,8.77,493.54,87.7,592.61,261.86,3889.84,29.8,57.75,50.84,97.88,83.68,33.64,53.25,26743.2,Insulation Boards,UrbanEco Materials,2024-09-23
RW-10656,White-Mann,Ludhiana,Polyester Fiber Scrap,Organic,4756.21,Heavy Metals,4.55,452.58,359.43,2424.58,289.56,1455.64,48.62,51.26,51.46,53.63,53.79,25.09,15.83,344527.4,Acoustic Panels,SustainFab Industries,2025-07-14
RW-10657,"Stanton, Miranda and Morales",Ludhiana,Cotton Wastewater,Organic,1244.98,Organic Contaminants,4.8,674.77,84.94,4174.4,269.41,1551.81,118.32,49.68,31.63,46.59,42.03,60.24,25.62,93308.35,Eco Bricks,RenewLoop Manufacturing,2025-04-12
RW-10658,"Reed, Stewart and Smith",Ludhiana,Dye Residue,Mixed,3392.77,Microplastics,8.47,888.81,203.36,895.23,253.65,2168.79,159.37,13.24,42.96,58.82,45.49,26.28,57.79,196910.08,Insulation Boards,CircularTex Pvt Ltd,2024-07-03
RW-10659,Parker PLC,Kanpur,Cotton Wastewater,Chemical,4889.5,Lead,6.11,274.37,67.59,609.31,130.42,1759.76,50.49,56.66,48.38,51.9,42.88,37.1,59.07,284689.37,Insulation Boards,GreenBuild Industries,2025-01-28
RW-10660,Hutchinson-Adams,Kanpur,Mixed Textile Waste,Textile,439.2,Low Contamination,6.71,365.61,132.66,3535.35,228.28,251.47,14.07,44.14,26.8,24.97,22.65,24.74,53.88,383445.7,Insulation Boards,UrbanEco Materials,2024-11-05
RW-10661,Schmidt Inc,Ahmedabad,Synthetic Fiber Residue,Polymer,1732.71,Sulfide,8.75,395.2,369.05,2042.41,232.97,2339.82,25.38,46.98,20.25,85.69,66.46,23.42,29.38,81182.36,Insulation Boards,UrbanEco Materials,2025-06-18
RW-10662,Gardner LLC,Ahmedabad,Synthetic Fiber Residue,Chemical,4741.28,Oil Residue,6.7,754.61,10.2,4295.3,230.98,706.24,11.23,17.36,29.79,94.23,81.21,38.22,7.43,442879.96,Industrial Pigments,RenewLoop Manufacturing,2026-05-01
RW-10663,Kim Inc,Kanpur,Synthetic Fiber Residue,Organic,1389.9,Oil Residue,4.89,586.7,233.41,4694.22,213.44,1519.1,97.24,33.09,34.44,92.18,69.27,83.77,33.13,103101.76,Acoustic Panels,RenewLoop Manufacturing,2024-11-16
RW-10664,"Smith, Newton and Pena",Ludhiana,Textile Dye Waste,Polymer,2210.13,Lead,6.03,563.09,271.0,2966.69,208.53,3992.89,198.99,22.03,42.19,43.37,37.73,79.62,49.85,272763.95,Acoustic Panels,RenewLoop Manufacturing,2025-02-08
RW-10665,Greer-Hart,Tiruppur,Sludge,Chemical,222.31,Microplastics,8.67,597.41,350.79,3928.88,112.66,820.65,95.08,58.77,33.64,41.8,36.9,21.74,50.9,485419.55,Eco Bricks,EcoPack Solutions,2025-06-06
RW-10666,"Alvarez, Carter and Chang",Mumbai,Cotton Wastewater,Mixed,1258.94,Color Pigments,8.57,372.81,177.66,2282.32,44.98,982.89,185.88,55.66,41.95,25.55,23.34,25.47,42.56,403519.55,Acoustic Panels,UrbanEco Materials,2025-12-12
RW-10667,Chapman Group,Surat,Fabric Scraps,Mixed,2161.55,Low Contamination,5.67,567.56,187.19,1188.63,221.2,864.17,86.29,53.66,50.29,64.18,60.73,39.94,41.08,107106.9,Insulation Boards,UrbanEco Materials,2024-07-19
RW-10668,"Swanson, Walker and Morgan",Tiruppur,Polyester Fiber Scrap,Mixed,1787.74,Organic Contaminants,5.55,485.5,288.71,2735.96,198.98,336.49,35.96,28.53,29.4,76.33,53.55,28.62,36.35,472367.25,Insulation Boards,UrbanEco Materials,2025-07-08
RW-10669,Harris and Sons,Surat,Sludge,Polymer,1419.52,Chromium,7.76,448.12,63.08,2554.28,101.98,1480.57,139.06,18.41,48.15,87.68,70.99,84.6,27.23,493483.33,Industrial Pigments,CircularTex Pvt Ltd,2025-05-28
RW-10670,Mullins PLC,Surat,Synthetic Fiber Residue,Textile,2364.45,Chromium,7.89,166.99,63.72,2437.22,249.78,2394.69,16.1,39.31,49.09,84.64,60.69,37.86,18.05,165712.51,Acoustic Panels,UrbanEco Materials,2026-04-05
RW-10671,Hall and Sons,Coimbatore,Cotton Wastewater,Textile,1500.12,Microplastics,6.12,193.82,241.09,640.11,245.67,3976.84,48.98,53.26,30.83,36.07,25.45,37.27,5.71,242297.62,Eco Bricks,RenewLoop Manufacturing,2025-11-04
RW-10672,"Gregory, Hamilton and Murray",Coimbatore,Textile Dye Waste,Textile,3251.32,Oil Residue,7.9,803.35,288.93,1303.05,203.37,3886.71,143.86,5.92,52.03,26.64,20.2,35.06,51.38,183801.67,Insulation Boards,CircularTex Pvt Ltd,2024-08-19
RW-10673,"Taylor, Glenn and Hawkins",Surat,Textile Dye Waste,Chemical,2994.92,Low Contamination,4.91,490.34,45.33,3115.4,85.14,2394.86,90.42,38.32,33.83,96.26,76.35,51.1,28.03,446620.17,Acoustic Panels,CircularTex Pvt Ltd,2025-10-05
RW-10674,Jacobs and Sons,Jaipur,Synthetic Fiber Residue,Mixed,1716.04,Color Pigments,5.65,59.75,127.75,4805.6,102.0,1746.36,163.46,29.08,35.09,93.91,77.63,93.78,58.43,56839.14,Eco Bricks,UrbanEco Materials,2024-08-04
RW-10675,Clark PLC,Tiruppur,Synthetic Fiber Residue,Polymer,4903.95,Low Contamination,6.43,389.78,93.99,4293.21,77.44,2607.17,27.31,24.14,39.06,41.51,35.68,37.35,10.51,402696.34,Industrial Pigments,GreenBuild Industries,2026-01-02
RW-10676,Mosley-Gonzalez,Kanpur,Textile Dye Waste,Textile,213.2,Lead,6.64,288.64,229.19,4797.13,123.71,3761.87,111.76,45.45,32.27,36.11,29.45,23.29,48.05,367360.53,Industrial Pigments,RenewLoop Manufacturing,2024-05-17
RW-10677,Mcconnell PLC,Jaipur,Sludge,Chemical,4863.46,Low Contamination,6.22,165.1,184.85,3768.53,189.06,3005.4,74.32,36.78,50.22,54.79,52.54,50.08,17.22,497901.35,Recycled Fiber Sheets,GreenBuild Industries,2024-11-28
RW-10678,"Harvey, James and Burke",Kanpur,Dye Residue,Mixed,1918.99,Lead,7.86,225.96,203.24,247.25,22.22,3309.32,159.99,33.04,25.34,79.61,71.05,90.23,39.72,34641.95,Insulation Boards,SustainFab Industries,2026-03-15
RW-10679,"Marks, Kerr and Hurst",Tiruppur,Polyester Fiber Scrap,Textile,986.84,Color Pigments,4.89,685.65,395.13,3033.59,185.83,3865.49,32.42,33.82,43.63,48.57,41.46,54.84,55.35,375683.14,Eco Packaging,EcoPack Solutions,2026-02-17
RW-10680,Suarez-Moore,Ahmedabad,Mixed Textile Waste,Organic,1463.45,Low Contamination,5.44,540.88,325.04,205.14,171.38,2925.01,15.94,56.11,43.23,41.39,34.21,83.44,52.42,24692.93,Eco Packaging,SustainFab Industries,2025-11-16
RW-10681,Mercer PLC,Coimbatore,Sludge,Organic,1248.16,High TDS,8.06,778.04,298.06,4110.15,11.49,2431.79,67.81,28.79,35.57,86.31,75.1,74.87,36.24,137322.27,Eco Bricks,CircularTex Pvt Ltd,2025-12-22
RW-10682,"Ho, Brown and Collins",Mumbai,Chemical Effluent,Textile,710.89,Chromium,6.11,639.24,278.41,524.42,224.69,3670.13,181.65,35.85,52.08,89.71,83.59,47.86,40.06,281754.88,Insulation Boards,GreenBuild Industries,2025-08-26
RW-10683,Adams PLC,Mumbai,Mixed Textile Waste,Textile,4726.22,Low Contamination,4.89,488.64,219.15,2593.55,204.27,1920.46,67.7,30.39,23.84,62.07,55.24,52.26,51.8,390110.47,Eco Packaging,RenewLoop Manufacturing,2025-12-16
RW-10684,Brady-Hanson,Mumbai,Fabric Scraps,Organic,4454.25,Organic Contaminants,7.7,358.42,96.54,1124.95,92.55,3458.41,144.07,24.56,54.24,55.18,39.81,24.21,23.93,131720.97,Eco Packaging,CircularTex Pvt Ltd,2026-02-28
RW-10685,"Burke, Drake and Burke",Tiruppur,Fabric Scraps,Organic,2021.71,Oil Residue,7.69,283.98,385.51,430.62,249.48,630.95,72.75,28.4,34.06,77.93,64.47,34.26,30.38,108903.84,Insulation Boards,CircularTex Pvt Ltd,2025-08-31
RW-10686,Gibbs-Nicholson,Mumbai,Mixed Textile Waste,Polymer,1411.68,Oil Residue,7.59,253.98,80.62,3720.56,78.74,1141.92,166.08,15.94,20.69,97.74,82.49,77.95,11.86,238056.41,Acoustic Panels,EcoPack Solutions,2025-03-25
RW-10687,Frazier Group,Mumbai,Industrial Wastewater,Chemical,3503.44,Oil Residue,8.01,88.74,34.74,2268.99,299.79,1431.33,194.9,6.46,35.26,42.06,36.14,26.72,21.19,69593.76,Eco Packaging,RenewLoop Manufacturing,2025-03-22
RW-10688,"Long, Fisher and Strickland",Tiruppur,Dye Residue,Chemical,1767.4,Oil Residue,4.57,310.59,51.98,3199.08,7.26,2239.17,162.72,54.25,28.85,79.87,59.34,79.98,43.26,64537.62,Insulation Boards,EcoPack Solutions,2024-12-20
RW-10689,Joseph LLC,Tiruppur,Mixed Textile Waste,Textile,971.31,High TDS,8.68,664.66,13.75,4330.38,39.3,3186.17,62.88,46.43,46.57,60.02,42.52,66.54,32.03,262322.23,Recycled Fiber Sheets,CircularTex Pvt Ltd,2024-11-19
RW-10690,Wilson LLC,Tiruppur,Fabric Scraps,Textile,4443.42,Sulfide,8.28,108.27,175.66,3806.86,220.64,3333.92,12.08,13.95,21.84,38.48,40.65,29.12,7.54,246162.82,Recycled Fiber Sheets,GreenBuild Industries,2024-06-25
RW-10691,Eaton Inc,Coimbatore,Synthetic Fiber Residue,Chemical,4835.88,Color Pigments,8.22,549.88,182.15,438.15,209.34,3258.51,162.96,31.23,39.29,38.49,36.83,90.24,7.1,422088.56,Acoustic Panels,SustainFab Industries,2026-02-02
RW-10692,Elliott-Collins,Ludhiana,Sludge,Organic,2948.04,Sulfide,8.5,424.08,89.69,4106.37,292.88,145.65,42.64,40.63,28.63,50.53,48.4,35.13,48.18,128815.0,Eco Packaging,SustainFab Industries,2025-09-05
RW-10693,"Bean, Jenkins and Smith",Ludhiana,Synthetic Fiber Residue,Organic,2301.65,Sulfide,8.05,308.2,158.52,2088.94,225.49,375.16,47.94,20.17,54.63,65.84,46.5,32.65,54.54,144226.93,Acoustic Panels,CircularTex Pvt Ltd,2024-12-09
RW-10694,Moore PLC,Mumbai,Cotton Wastewater,Textile,4750.38,Lead,5.75,584.63,89.13,4895.0,102.8,556.2,34.9,59.57,38.9,47.38,44.54,83.33,48.45,332104.97,Industrial Pigments,SustainFab Industries,2024-06-19
RW-10695,Warren Ltd,Surat,Chemical Effluent,Organic,1819.55,Low Contamination,7.66,690.25,85.89,3399.92,250.57,1051.4,6.78,52.48,34.43,92.34,90.27,60.36,50.94,393918.17,Recycled Fiber Sheets,RenewLoop Manufacturing,2024-12-31
RW-10696,Wiggins LLC,Kanpur,Synthetic Fiber Residue,Polymer,2743.56,Microplastics,6.39,875.99,238.15,3851.77,38.72,3441.24,122.74,15.45,40.68,33.6,31.2,51.02,43.97,371477.76,Insulation Boards,UrbanEco Materials,2024-06-15
RW-10697,Johnson-Parrish,Surat,Dye Residue,Organic,1111.27,Oil Residue,7.02,326.42,61.49,2364.25,104.54,1961.91,17.44,32.48,29.04,22.95,19.86,50.75,48.58,332371.4,Acoustic Panels,RenewLoop Manufacturing,2025-04-17
RW-10698,Escobar-Lowe,Ludhiana,Textile Dye Waste,Chemical,269.45,Sulfide,5.61,114.56,175.82,3481.92,215.87,1264.1,104.72,58.04,48.68,30.02,24.65,44.39,8.78,286706.0,Insulation Boards,RenewLoop Manufacturing,2025-03-01
RW-10699,"Strickland, Moore and Monroe",Ludhiana,Dye Residue,Polymer,877.27,Oil Residue,6.43,657.56,283.86,3381.06,216.23,2267.1,168.58,40.09,37.5,88.05,65.54,40.21,52.87,373055.45,Industrial Pigments,UrbanEco Materials,2025-09-19
RW-10700,Oneill-Wade,Jaipur,Textile Dye Waste,Polymer,1020.32,High TDS,8.36,318.05,341.64,1493.48,234.38,2033.99,80.3,48.26,30.25,92.48,94.9,91.2,20.76,175867.37,Eco Packaging,EcoPack Solutions,2024-09-22
RW-10701,"Spears, Mathews and Brown",Tiruppur,Textile Dye Waste,Organic,3197.63,High TDS,8.59,705.93,260.53,2882.69,247.11,545.95,24.64,58.19,25.46,22.15,22.23,73.26,10.37,312496.13,Recycled Fiber Sheets,CircularTex Pvt Ltd,2024-10-19
RW-10702,"Thomas, Brock and Richards",Mumbai,Fabric Scraps,Mixed,2612.31,Organic Contaminants,8.05,380.32,228.74,423.43,198.47,1547.2,177.68,28.7,31.82,45.78,48.47,38.96,27.1,324940.66,Eco Packaging,EcoPack Solutions,2025-04-27
RW-10703,Thomas-Mcdaniel,Mumbai,Synthetic Fiber Residue,Organic,4889.8,Heavy Metals,4.71,255.01,148.87,3865.98,156.71,1153.49,128.83,3.49,44.94,93.77,72.41,62.99,54.05,88207.1,Eco Packaging,GreenBuild Industries,2025-01-07
